ID,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,target
21109,0.2876712328767123,,0.6,,0.0,0.39795918367346933,
22344,,0.11053843332744734,,,,, <=50K
17776,,0.024460412110674942,,,,,
6557,,,0.7333333333333334,,,,
4619,,0.21489248991456242,,,,, <=50K
29292,,,0.6,0.0,,0.173469387755102,
7454,,,0.4,,,, <=50K
24836,,,,0.0,0.0,,
24921,,,,,,0.39795918367346933,
25916,0.1780821917808219,,,,0.0,,
23171,0.3424657534246575,0.1467210442672607,,,0.0,0.39795918367346933,
17094,,,0.8,,0.0,,
2659,,0.1322299343937192,,,,, <=50K
8449,0.6712328767123288,,,0.0,,, <=50K
8342,,,0.5333333333333333,0.0,0.0,,
3543,,,,0.0,,,
18242,,,0.5333333333333333,0.0,,0.39795918367346933,
1054,,,0.6,,,,
20382,,,0.5333333333333333,0.0,,,
1857,,,,0.0,,0.07142857142857142,
12089,,,,,0.0,, <=50K
21651,,,,,0.0,,
32308,,,0.6,,0.0,0.39795918367346933, >50K
3598,,,0.5333333333333333,0.0,0.0,,
19892,,,,,,0.24489795918367346, <=50K
3775,,,0.6,,0.0,,
14724,,,,,0.0,,
19196,0.1232876712328767,0.17975985112943318,,,0.0,,
20285,,0.17699501500930442,,,,, >50K
19061,0.0273972602739726,,0.4666666666666667,,0.0,,
16803,0.30136986301369856,0.1298522160796512,,,0.0,,
7711,,,,,0.0,, <=50K
22369,0.2054794520547945,0.0672892245419106,0.9333333333333333,,,0.7551020408163265,
21481,,0.012803412069925703,,,,,
31957,0.1232876712328767,0.31332092745276485,0.5333333333333333,,0.0,, <=50K
31265,,0.10214680593852297,,0.0,0.0,,
4030,,,,,,,
18039,,,,,0.0,0.39795918367346933,
28994,,,,,,,
10052,,,,0.0,,,
21599,,,1.0,,,, >50K
25461,,,0.8,0.0,,,
19283,,,,,,,
3544,,0.030656334469784434,,,0.0,0.346938775510204,
8592,,,,0.0,,, <=50K
28081,,,0.5333333333333333,,,, >50K
24118,,,,0.0,,, <=50K
10300,0.0821917808219178,,0.5333333333333333,,0.0,,
6455,,,0.8666666666666667,0.0,,,
4118,,,,0.06849068490684906,,0.47959183673469385,
25759,0.0958904109589041,0.2454686842069518,,,,, <=50K
16566,,,,0.0,,0.5510204081632653,
18689,,0.11240610695317912,0.8666666666666667,,,,
14294,,,0.8666666666666667,,0.42424242424242425,,
9870,,,,,,0.24489795918367346,
24275,0.1232876712328767,0.10013922657937274,,0.0,,,
2854,,,0.6,0.0,,, <=50K
27150,,0.056046508469050946,,0.0,,,
10020,,,0.5333333333333333,,,0.39795918367346933,
11371,,,0.5333333333333333,,,0.7244897959183673,
9948,,,,0.0,,,
2865,,,,,,, <=50K
29090,0.4931506849315069,0.1598497711250866,0.2,,,0.5612244897959183,
6280,0.4931506849315069,,,0.0,,, <=50K
18357,,0.0903600874750411,,0.1052010520105201,0.0,0.5, >50K
19768,0.6301369863013697,0.2224025753521414,,,,0.5,
8016,,,0.6,,,0.39795918367346933,
27013,,,0.8,,,,
14717,0.6301369863013697,0.06646541068445144,,0.0,,,
19798,,,0.8,,,,
25266,0.5616438356164384,,0.8,,0.0,,
27069,,0.12229526901291751,,,,,
6149,0.30136986301369856,,,,,, >50K
3989,,,,,0.0,0.24489795918367346, <=50K
8259,,,,,,,
14437,,0.24525475068254984,0.6666666666666666,,,,
3717,,,,,0.0,0.39795918367346933,
3391,,0.24216392062047512,,,,0.19387755102040813,
20575,,,,,,,
4065,0.6712328767123288,,,,0.0,,
18077,,,,,0.0,,
12908,,,,,0.0,,
29684,,0.08426807568492686,,,0.0,,
30701,,0.11660259980168702,,,,,
2750,,,,,0.0,,
20027,,,,,0.0,, <=50K
321,0.35616438356164376,0.02585607367463088,,,,,
24552,0.46575342465753417,,0.33333333333333337,,,0.2346938775510204, <=50K
29572,0.136986301369863,,,,,,
19615,,0.08527322367259342,0.6,0.07298072980729807,,, >50K
5295,0.1780821917808219,,,,,, <=50K
15093,,,0.8,,0.0,,
5312,,,,,,0.39795918367346933, <=50K
32524,0.1232876712328767,,,,,, <=50K
756,,,,0.0,,0.39795918367346933,
14329,0.6438356164383561,0.022956765053449422,0.8,,,0.5, <=50K
11963,,0.21288694801754934,0.5333333333333333,,,0.39795918367346933,
2282,,,,,,,
22091,,,0.5333333333333333,0.0,,, <=50K
4449,,,0.33333333333333337,0.0,,,
12011,,,,,,,
17270,,,,,,,
25666,,,,,,0.39795918367346933,
30633,,,0.4,,,,
24994,0.4794520547945205,0.05212914793333424,,,,,
13149,,,,,,0.44897959183673464,
28603,0.7945205479452053,,,,,,
13051,,0.20579590062618003,0.5333333333333333,,0.0,0.24489795918367346,
22645,0.136986301369863,,,,,,
5158,0.41095890410958896,0.12079026364760057,,,,,
15648,,,,0.0,,,
8713,0.5205479452054793,,0.6666666666666666,0.0,0.0,,
10615,,,,0.014240142401424015,0.0,,
12630,,0.11851441844039065,,,0.0,, <=50K
16345,,,,0.0,,, >50K
26863,0.27397260273972607,,,,0.0,0.5,
29498,,,0.5333333333333333,,,,
25350,,0.10049849906955896,,,,0.346938775510204,
15541,,,0.6,0.0,0.0,,
13767,0.3424657534246575,0.28019858464296876,,,,0.39795918367346933,
25253,,,,,,,
25563,,,0.5333333333333333,,,, <=50K
19846,0.0821917808219178,0.07153733309789327,,,,, <=50K
23587,,0.11913516523817932,,0.0,,,
651,,,,0.04101041010410104,,,
20936,0.30136986301369856,,0.8,0.0,0.0,,
10715,0.726027397260274,,,,,,
25657,,,,,0.0,, >50K
15789,,0.19017807419078797,,,,,
26181,,,0.33333333333333337,,,,
7080,,0.041950666250118854,,,0.0,0.19387755102040813,
8836,,,,,,,
20349,,,,,0.0,,
21424,,,0.6,,,, >50K
473,0.1780821917808219,,,,,,
17266,,,,0.016390163901639016,,,
18013,,,,0.0,,0.44897959183673464,
15916,,0.12313130764319963,,,0.0,,
30402,,,,,,,
9985,,,,,,,
1255,,,0.5333333333333333,,0.0,, <=50K
31157,,,0.9333333333333333,,,0.19387755102040813,
15741,,0.18935561864142025,,0.07298072980729807,,0.39795918367346933, >50K
17190,,0.0625894785455237,0.6,,,,
5184,,,,,,,
1675,,,,,,0.5, <=50K
30860,,,0.5333333333333333,,,, <=50K
17324,0.4383561643835617,0.1319541978511566,,0.0,0.0,,
12869,,,,,,0.346938775510204,
31240,,0.07324065144456066,,0.0,,0.39795918367346933, <=50K
3231,,,0.6,,,, <=50K
30939,,0.05957810950679833,0.5333333333333333,,,,
14722,,0.12740794066910258,,,0.0,0.39795918367346933,
8031,,,,,,0.39795918367346933, >50K
1628,,,,0.0,0.39944903581267216,,
9561,,,,,,,
21853,,0.18244658453430407,,,,, <=50K
25970,0.1917808219178082,0.13351896877249697,,0.0,,, <=50K
13546,,,,0.0,,, <=50K
3652,,0.11005012156857419,,,0.0,0.39795918367346933, >50K
12033,,0.13632930821368902,,,,,
8100,0.1095890410958904,,,,,,
21684,,,,,,0.42857142857142855,
29185,,0.12612909360101057,0.6,0.0,,0.37755102040816324,
501,0.6164383561643836,,,,,,
3349,,0.10506716833512178,,0.0,0.0,, >50K
28013,,0.02000787818693036,,0.0,,0.39795918367346933, <=50K
22176,0.0684931506849315,,,,,0.346938775510204,
32278,0.5205479452054793,,0.4666666666666667,,0.0,0.39795918367346933,
6105,,,0.5333333333333333,,,,
16847,,,,,,,
9899,,0.1570774643104549,0.6,,,0.2346938775510204, <=50K
5006,,0.18387959957077465,,,,,
4650,,,,,0.0,0.39795918367346933, <=50K
13858,,,,,,,
4277,,,,,0.0,0.19387755102040813,
8282,,,,0.0,0.4887511478420569,,
4966,0.0821917808219178,,,0.0,0.0,0.39795918367346933, <=50K
17879,,,,0.0,0.0,, >50K
7760,,0.09173129949335108,,,,0.39795918367346933,
3927,,,,,,,
4282,,0.19926855109275887,,,,,
9820,,,0.7333333333333334,,0.0,,
24673,,,,1.0,,, >50K
27573,,0.103124108610315,0.5333333333333333,,,,
24640,,,,,,, <=50K
32192,0.6438356164383561,0.0625337879137746,,,,,
9159,,0.12061979598212466,,,,,
10986,0.2876712328767123,,0.5333333333333333,,,,
12591,,,,0.0,0.0,,
21098,,0.2610919438747097,,0.0,,0.39795918367346933,
32330,,,,,,, <=50K
24761,,,,,,0.39795918367346933,
29919,,0.250104589723041,0.6,0.0,,,
29943,,,,,,,
6754,,,,,,, <=50K
21930,0.0547945205479452,,,,,0.39795918367346933,
32006,0.0958904109589041,0.143457709077573,,0.0,,0.44897959183673464,
22665,,0.22700520231999022,0.6,,0.0,, >50K
2484,,0.11739856834327161,,,0.0,,
13049,,0.017871259559093196,0.4666666666666667,,0.0,,
30518,,,0.6,0.03137031370313703,,0.5, <=50K
9060,0.0958904109589041,0.10106287608155282,,0.07298072980729807,,,
22993,0.1780821917808219,0.15970918623762242,0.6,,,, <=50K
1263,0.7671232876712328,,,,0.0,,
10150,,,0.6,0.0,,0.39795918367346933,
9421,0.3835616438356165,,,,0.0,0.5510204081632653,
30173,0.0958904109589041,,,,,0.39795918367346933, <=50K
20406,,0.12703644340609338,,,0.0,, <=50K
32468,0.30136986301369856,,0.5333333333333333,,,, <=50K
20180,,,0.33333333333333337,,0.0,, <=50K
18853,,0.11161828826014317,,,,, >50K
25980,,0.16627864332187828,,,,, <=50K
15424,0.6301369863013697,0.209938740305076,,,,0.39795918367346933, <=50K
21681,,0.1336683826625555,,,,, >50K
10305,,,0.5333333333333333,,,,
13148,,,,0.0,,, <=50K
20039,,0.10931527689110444,,,,,
22023,,,,,,,
9673,0.4383561643835617,,,,0.0,,
8272,0.6164383561643836,,0.5333333333333333,,0.0,0.39795918367346933,
31346,,,,,,,
25549,0.6849315068493149,,,0.0,,0.11224489795918367, <=50K
27551,0.0410958904109589,0.34196221186889614,0.5333333333333333,,0.0,,
24814,0.27397260273972607,,,,,, <=50K
633,,0.062050230233221496,,,0.0,0.39795918367346933,
1481,,,0.6666666666666666,,,0.39795918367346933, >50K
12677,0.41095890410958896,,,,0.0,0.5,
3728,,0.09479835916382554,,,,,
10194,0.0273972602739726,0.1951297863381372,,0.0,,, <=50K
26812,0.1232876712328767,,,,0.0,,
19723,,,,,0.0,,
11473,0.2602739726027397,,,,0.0,,
819,,0.12156314095163065,,,,, >50K
13791,0.4794520547945205,,0.5333333333333333,,,,
24839,,,,0.0,,,
18772,,,0.5333333333333333,,,,
4312,,,0.9333333333333333,,,,
4270,,0.07938767471237826,0.5333333333333333,,,,
4579,0.35616438356164376,0.06564703005935807,,0.0,0.0,, <=50K
2001,,,,,,, <=50K
10130,0.136986301369863,,,0.0,,,
5239,,,,0.0,,,
1995,,0.028745874139172248,0.6,,,,
2461,0.1232876712328767,,0.7333333333333334,,,0.39795918367346933,
12561,,,0.5333333333333333,,,,
7505,,0.2595652055799297,,,,,
23192,0.0273972602739726,0.022655220657149457,,,0.0,,
12436,,0.02605438665598131,,,0.0,,
13572,,0.12257575963380013,0.5333333333333333,,0.0,,
8863,,0.15632428247375071,,,,,
17943,,,,,0.0,0.39795918367346933, <=50K
3197,,0.11403675581695441,,,,0.5,
30956,0.3698630136986301,,,0.0,,,
25823,0.1917808219178082,0.051026880917129626,,,,0.39795918367346933, <=50K
7394,,0.015133589600793253,,,,0.346938775510204, <=50K
18501,0.6164383561643836,,0.5333333333333333,,,0.31632653061224486, <=50K
18819,,,,,,, <=50K
24718,,,,,,0.39795918367346933,
2105,0.0,,,0.0,,,
8244,0.2054794520547945,,0.33333333333333337,,,,
31931,,,0.8,,,,
24486,0.1643835616438356,,,0.021740217402174022,0.0,, <=50K
24667,0.0,,,,,, <=50K
236,,0.10746933619483572,,,,, <=50K
13251,0.3698630136986301,,,0.0,0.0,0.5,
19946,,,,0.0,,0.39795918367346933, <=50K
30545,0.41095890410958896,,,,,0.5, >50K
5209,,,0.6666666666666666,0.034180341803418036,,, <=50K
27318,,,,,,,
6086,,,,,,0.42857142857142855,
9190,,,0.6,0.0,,0.39795918367346933, >50K
2271,0.0821917808219178,,0.6666666666666666,,,,
16517,0.1917808219178082,,,,0.0,, <=50K
1690,,,,,,,
32368,,0.1413828934678964,,,0.0,0.39795918367346933,
14522,,,0.6666666666666666,,,, <=50K
16080,,0.08262044797000856,,0.0,,0.44897959183673464,
19064,,,,,,0.39795918367346933,
28396,,,0.8,,0.0,,
9551,0.27397260273972607,0.1797972046019478,0.5333333333333333,,,, <=50K
17647,,,,,,,
26387,,,,,,0.6020408163265305,
23285,,0.062253297292891974,,0.0,,, >50K
8997,,0.012319175235326876,0.4,,,,
13685,,,,0.0,,,
5271,0.0410958904109589,,,0.0,0.0,0.39795918367346933,
16773,0.3698630136986301,,0.5333333333333333,,0.0,, <=50K
32030,0.0410958904109589,,,,0.0,,
8431,,,0.2,,,0.01020408163265306,
17664,0.6575342465753424,,,,0.0,,
26697,0.4383561643835617,,,,0.43663911845730025,,
22908,,,,,,,
2681,,,,0.0,,, <=50K
8578,0.32876712328767127,0.13397128536694694,0.5333333333333333,,,0.39795918367346933,
14977,,,,0.07298072980729807,,,
30765,0.2876712328767123,0.16341261324893713,0.6,,,,
2420,0.6712328767123288,,,,,,
28240,,0.09207630974857718,0.5333333333333333,0.0,,,
28330,,,,,0.0,0.39795918367346933,
12138,0.32876712328767127,,,0.0,0.0,, <=50K
7679,0.27397260273972607,,,,,0.39795918367346933,
7768,,0.11977492834924819,,,,,
21316,0.3835616438356165,0.27786025726355257,0.5333333333333333,,,,
5622,,,,,,,
3083,0.1506849315068493,,,0.0,,, <=50K
7369,,,,,,,
22246,,,,,,,
13217,,,,0.0,,,
5260,0.0547945205479452,,0.6,,0.0,0.14285714285714282,
6277,,0.18822414800124965,,,0.0,0.5612244897959183,
1648,0.2465753424657534,,,,,,
32242,0.2191780821917808,0.23344562013555917,,0.0,0.0,,
20725,,,0.6,,0.45385674931129477,,
21675,0.0958904109589041,,0.7333333333333334,,,0.39795918367346933, <=50K
17368,,,,,,0.5510204081632653,
30256,0.0684931506849315,,,0.0,0.0,,
1634,,,0.06666666666666667,0.0,0.0,,
214,,,,,0.0,0.39795918367346933, >50K
1418,0.1917808219178082,,,,,, >50K
14751,,,,,0.0,0.04081632653061224,
16831,,,0.5333333333333333,,0.0,, <=50K
2052,,,,,0.0,0.19387755102040813,
27428,,,0.8,,0.0,,
31330,,,,0.0,0.0,,
26311,,,0.6,0.0,,0.39795918367346933,
15419,,,,,,0.39795918367346933, <=50K
14952,,0.10793795248638297,,,0.0,, <=50K
27390,,,,,,,
21838,,,0.6,,,, <=50K
27115,,,,,,,
25762,0.5890410958904109,,,,,,
12250,,0.09529278330911017,,,,,
6759,,,0.6,,,,
25741,,,0.6,0.04650046500465005,,,
26323,,,,0.0,,,
21087,,,,,0.0,,
21428,,,0.5333333333333333,0.0,0.3677685950413223,,
20604,0.0821917808219178,,,,0.0,,
8922,,,0.8,,,0.5,
14073,0.5068493150684932,,0.6,0.0,,, <=50K
22042,,,0.8,0.0,0.0,0.24489795918367346,
23902,,,,,,,
3126,0.3698630136986301,0.2301945097186944,0.5333333333333333,,,,
24143,,,0.5333333333333333,0.06849068490684906,,,
11484,,,,,,0.44897959183673464, >50K
23226,,,,,0.0,,
9414,,0.1164409611388055,,,0.0,0.39795918367346933,
1917,0.1506849315068493,0.14038453702068704,,,,,
29028,,,,,,,
31029,0.1917808219178082,,,,,,
32062,,0.24655193490987629,,,,,
8246,,,,0.0,,,
3888,,0.013949824099102158,,,0.0,,
4570,,,,,,0.26530612244897955, <=50K
25685,0.2602739726027397,,,,,, <=50K
26545,,,,,,,
12210,0.2191780821917808,,,0.0,0.0,,
4422,,,0.6,,,0.39795918367346933,
13418,0.3972602739726027,0.07688159628366906,,0.0,0.0,,
27057,0.2054794520547945,0.027412015593376887,,,,,
7127,,,0.7333333333333334,,0.0,,
6472,,,,,,, <=50K
28084,0.2054794520547945,,,0.02977029770297703,0.0,, <=50K
20561,,,,,,, <=50K
29446,,,,,,, <=50K
28189,,0.06912022384917348,,0.0,0.0,,
19559,,,,,,,
23485,,,0.5333333333333333,0.0,,0.5,
8420,0.1232876712328767,,,,,, <=50K
6398,,,,,,,
26779,,0.09453756401026882,0.5333333333333333,,,,
15480,,,0.5333333333333333,,,, <=50K
13902,,,0.5333333333333333,,0.0,,
28648,0.3972602739726027,0.1273006343298787,,,,0.6020408163265305,
30558,0.6027397260273972,0.1476881596283669,,,,,
594,,0.0716534684397115,,,,0.39795918367346933, <=50K
549,0.1506849315068493,0.11718531397291534,,,,,
29468,,,,0.0,0.0,,
10929,,,0.5333333333333333,,,0.39795918367346933, <=50K
9139,,,0.6666666666666666,0.0,,,
1251,0.4246575342465753,,,,,0.6020408163265305,
9215,0.2876712328767123,,,,,0.39795918367346933, <=50K
8819,,0.13287988481547386,,,,, <=50K
31649,,,,0.0,,0.44897959183673464,
23061,0.3835616438356165,,0.8,0.0,0.0,0.5,
27149,,,,0.0,,,
11932,,,0.5333333333333333,,,0.39795918367346933, <=50K
29782,0.5342465753424657,,,,,0.44897959183673464,
2220,,0.14681069260129584,,,,,
27338,0.2602739726027397,0.046493527661944284,,,0.0,0.39795918367346933,
18390,,0.12617527607611959,,,,,
29618,,0.26911207400062487,,0.0,0.0,,
9594,,,,,,,
25340,,0.2358416756088616,,,0.0,,
31802,,,,,,0.6020408163265305,
31279,,0.056847910243001315,,0.0,,,
27595,,,,0.0,,0.346938775510204, >50K
17725,0.6575342465753424,,,,,,
13488,,,0.6666666666666666,,,,
4911,0.0821917808219178,,,,0.0,,
25686,0.2054794520547945,0.18412884910555413,,0.0,,, <=50K
14130,,,,,,, <=50K
29622,,0.19078184213743363,,,,,
817,,0.11835685470178345,,0.0,0.0,,
18491,,0.12764700289319625,,,,,
30118,,,0.8,0.07298072980729807,0.0,,
2346,,0.035716711264449,0.6666666666666666,0.0,,, <=50K
8025,0.5890410958904109,,,,,,
29728,,,,0.0,0.0,,
11420,,,,0.0,,0.14285714285714282,
17498,,,,,,0.39795918367346933,
28302,0.4520547945205479,,,,0.0,,
19340,0.0684931506849315,0.011902174651254397,,,0.0,, <=50K
15981,0.7808219178082192,,,0.0,,,
11724,,,,,,, <=50K
21035,0.1095890410958904,,0.5333333333333333,,,0.39795918367346933,
30626,0.2465753424657534,0.03574863150459787,0.8,,,, >50K
19500,,,0.5333333333333333,0.0,,,
27019,0.6027397260273972,,,,0.0,,
27056,,,,,,,
16407,0.3150684931506849,,0.8,,0.0,,
19728,,,,,,, <=50K
23928,,,0.7333333333333334,,,, <=50K
5984,,0.12987666562529712,,,,,
5481,0.0273972602739726,0.012574537156517842,,,,0.39795918367346933, <=50K
15127,,0.2217784327841241,,,0.0,,
30980,,0.19274391817552058,,,,,
25612,,,,0.0,,, <=50K
18340,,,,0.0,,0.2346938775510204,
23515,,,,0.0,,,
12687,,0.17836690618166012,0.5333333333333333,,,0.39795918367346933,
27254,,,,,,,
31479,,,,,0.0,, <=50K
13450,,,0.6,,,0.39795918367346933, <=50K
17507,,0.17363252332894147,,,,,
17205,,,,,0.39462809917355374,,
